Metric,Model_Name,Dataset_Name,Fairness_Intervention,Experiment_Iteration,Subgroup,Metric_Value
Epistemic_Uncertainty_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.00011588333781531457
Epistemic_Uncertainty_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.9964256165589859
Equalized_Odds_FNR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.08445773996863093
Equalized_Odds_FPR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.015556134669633292
IQR_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.0031263514543274362
Jitter_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.013689159962819136
Label_Stability_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.9764111446868404
Label_Stability_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.018933099177272372
Overall_Uncertainty_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.031257587337988335
Overall_Uncertainty_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,1.0376390113986351
Statistical_Parity_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.04556966266178253
Disparate_Impact,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.7769278884477346
Std_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.002002991221397507
Std_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,1.0216120149456904
Equalized_Odds_TNR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.015556134669633237
Equalized_Odds_TPR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.08445773996863087
Accuracy_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.007566570274672335
Aleatoric_Uncertainty_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.0298826753895024
Aleatoric_Uncertainty_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.9672531735039996
Epistemic_Uncertainty_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,2.018122628333341e-05
Epistemic_Uncertainty_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,1.0382060370329027
Equalized_Odds_FNR,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.1366270917079555
Equalized_Odds_FPR,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.05500037896210068
IQR_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,4.34720617692938e-05
Jitter_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.00821481069569465
Label_Stability_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,1.0122535927391874
Label_Stability_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.011910715795288462
Overall_Uncertainty_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.029862494163219067
Overall_Uncertainty_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.9672942207392646
Statistical_Parity_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.08890048068738411
Disparate_Impact,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.42826756325427234
Std_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,4.0414483716345526e-05
Std_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,1.00326039874975
Equalized_Odds_TNR,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.05500037896210075
Equalized_Odds_TPR,LogisticRegression,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.13662709170795553
Accuracy_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.012357082279390919
Aleatoric_Uncertainty_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.029275123410363313
Aleatoric_Uncertainty_Ratio,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,1.033826254065809
Epistemic_Uncertainty_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.001123616733901267
Epistemic_Uncertainty_Ratio,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.8489671201665359
Equalized_Odds_FNR,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.12607896294911347
Equalized_Odds_FPR,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.04073686844408544
IQR_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.0014744173182856118
Jitter_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.0014033994927917792
Label_Stability_Ratio,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.9972014511039566
Label_Stability_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.0026032889628894162
Overall_Uncertainty_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.028151506676462046
Overall_Uncertainty_Ratio,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,1.032250728361506
Statistical_Parity_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.07604669979808716
Disparate_Impact,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.505349206107876
Std_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.001316161018093523
Std_Ratio,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.9680392776179648
Equalized_Odds_TNR,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.04073686844408542
Equalized_Odds_TPR,MLPClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.12607896294911347
Accuracy_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.013068822169821082
Aleatoric_Uncertainty_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.01690810554887323
Aleatoric_Uncertainty_Ratio,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,1.0206564871230153
Epistemic_Uncertainty_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.0032091420545162785
Epistemic_Uncertainty_Ratio,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.8958843755142172
Equalized_Odds_FNR,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.11187975860313903
Equalized_Odds_FPR,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.0350026008220882
IQR_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.004459485090125059
Jitter_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.01957396404727471
Label_Stability_Ratio,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,1.0361594745297138
Label_Stability_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.02884609705919372
Overall_Uncertainty_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.013698963494356953
Overall_Uncertainty_Ratio,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,1.0161285680099963
Statistical_Parity_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.06786305454451957
Disparate_Impact,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.7048216146605554
Std_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.0029353758329740964
Std_Ratio,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.965165421033524
Equalized_Odds_TNR,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,0.03500260082208817
Equalized_Odds_TPR,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,LFR,Exp_iter_6,SEX&RAC1P,-0.11187975860313898
Accuracy_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.04240931579061069
Aleatoric_Uncertainty_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.008936776626519927
Aleatoric_Uncertainty_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9885978851729444
Epistemic_Uncertainty_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.00036395179995263316
Epistemic_Uncertainty_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,1.01516201195736
Equalized_Odds_FNR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.008490797863397126
Equalized_Odds_FPR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.04963014600518957
IQR_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.00039051399850792423
Jitter_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.004860521198682771
Label_Stability_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,1.0082896094161649
Label_Stability_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.006708708708708544
Overall_Uncertainty_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.008572824826567293
Overall_Uncertainty_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9893872648780178
Statistical_Parity_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.04559379523408297
Disparate_Impact,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.8391659553712963
Std_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.00023934447450169039
Std_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,1.0030505085091714
Equalized_Odds_TNR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.04963014600518956
Equalized_Odds_TPR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.00849079786339707
Accuracy_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.03427744291053647
Aleatoric_Uncertainty_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.012537510640624139
Aleatoric_Uncertainty_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,1.0150602182046151
Epistemic_Uncertainty_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-6.818337879632708e-05
Epistemic_Uncertainty_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9833527277670551
Equalized_Odds_FNR,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.017395465538871502
Equalized_Odds_FPR,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.036320565947613695
IQR_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,9.574073822623402e-05
Jitter_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.001090419800517134
Label_Stability_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,1.0025210090745706
Label_Stability_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.002318404735670798
Overall_Uncertainty_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.012469327261827812
Overall_Uncertainty_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,1.0149049845740317
Statistical_Parity_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.03831745414479229
Disparate_Impact,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.8388925223457597
Std_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,9.606543258474168e-05
Std_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,1.0031157460929663
Equalized_Odds_TNR,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.03632056594761368
Equalized_Odds_TPR,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.01739546553887139
Accuracy_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.03747920582452957
Aleatoric_Uncertainty_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.013666099078450067
Aleatoric_Uncertainty_Ratio,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9822751431986639
Epistemic_Uncertainty_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-2.3605701930828893e-05
Epistemic_Uncertainty_Ratio,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9990538355654853
Equalized_Odds_FNR,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.013690037377617426
Equalized_Odds_FPR,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.04290435433690923
IQR_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,3.9535715718783115e-05
Jitter_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.012589401519661758
Label_Stability_Ratio,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,1.0275665058190482
Label_Stability_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.02257506427290601
Overall_Uncertainty_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.013689704780380896
Overall_Uncertainty_Ratio,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9828010587833695
Statistical_Parity_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.04328213105191525
Disparate_Impact,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.8365878725590955
Std_Difference,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.00041607000448602716
Std_Ratio,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9946260829518196
Equalized_Odds_TNR,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.0429043543369092
Equalized_Odds_TPR,MLPClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.013690037377617426
Accuracy_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.040490850562793
Aleatoric_Uncertainty_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.00039263001832379185
Aleatoric_Uncertainty_Ratio,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9995074798457523
Epistemic_Uncertainty_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.0012433935104080307
Epistemic_Uncertainty_Ratio,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9569412604671409
Equalized_Odds_FNR,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.012125092150700345
Equalized_Odds_FPR,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.047241909040445104
IQR_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.0021146164618062457
Jitter_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.000778264255363148
Label_Stability_Ratio,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9938563275831875
Label_Stability_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.004925011342277519
Overall_Uncertainty_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.0016360235287318226
Overall_Uncertainty_Ratio,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9980194915205397
Statistical_Parity_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.045092574588977474
Disparate_Impact,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.8338957152861781
Std_Difference,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.0015210217014207522
Std_Ratio,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.9821176039248549
Equalized_Odds_TNR,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,0.04724190904044512
Equalized_Odds_TPR,RandomForestClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,SEX,-0.012125092150700345
Accuracy_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,-0.01206296101349058
Aleatoric_Uncertainty_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.02176338218474483
Aleatoric_Uncertainty_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,1.0282932115118917
Epistemic_Uncertainty_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.00039772472431098826
Epistemic_Uncertainty_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,1.0165504741099805
Equalized_Odds_FNR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.02976167181935585
Equalized_Odds_FPR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,-0.0005144620197164995
IQR_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.003140965421826139
Jitter_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.005720238959872642
Label_Stability_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.990237575988986
Label_Stability_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,-0.00797140364412463
Overall_Uncertainty_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.022161106909055817
Overall_Uncertainty_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,1.0279374679147792
Statistical_Parity_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,-0.009961857104745175
Disparate_Impact,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.9620543806646524
Std_Difference,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.002110155922188134
Std_Ratio,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,1.0271709135871105
Equalized_Odds_TNR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.0005144620197164995
Equalized_Odds_TPR,LGBMClassifier,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,-0.02976167181935585
Accuracy_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.0013079624195141415
Aleatoric_Uncertainty_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.012512999921302836
Aleatoric_Uncertainty_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,1.015004669006086
Epistemic_Uncertainty_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.000160005901806759
Epistemic_Uncertainty_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,1.0401294589486043
Equalized_Odds_FNR,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.013762245789796346
Equalized_Odds_FPR,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,-0.012984992836062859
IQR_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.0012193047072083171
Jitter_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.0008606284456036326
Label_Stability_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.9970478026674338
Label_Stability_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,-0.002722292323111275
Overall_Uncertainty_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.012673005823109595
Overall_Uncertainty_Ratio,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,1.0151242242446994
Statistical_Parity_Difference,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,-0.012289366856780282
Disparate_Impact,LogisticRegression,Folktables_CA_2018_Public_Coverage,DIR,Exp_iter_1,RAC1P,0.9446317772796673
